locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Wrocław Stare Miasto,pl. Legionów,2,51,640000,12549,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-legionow-2-pokojowe-b5w5b7,https://s2.adresowa.pl/oi/19/34/3acaa8_c654_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-pl-legionow.jpg
Wrocław Stare Miasto,ul. Grabiszyńska,2,37,685000,18514,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-grabiszynska-2-pokojowe-w9n3b6,https://s2.adresowa.pl/oi/48/44/39c34e_c600_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-grabiszynska.jpg
Wrocław Fabryczna,ul. Fabryczna,1,26,378512,14575,Oferta biura nieruchomości,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-fabryczna-1-pokoj-m3o8k5,https://s2.adresowa.pl/oi/2d/66/39c33e_3828_cover-1-pokojowe-mieszkanie-wroclaw-fabryczna-ul-fabryczna.jpg
Wrocław Gądów Mały,ul. Kwiska,2,35,485000,13857,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-ul-kwiska-2-pokojowe-d9y8c7,https://s2.adresowa.pl/oi/29/62/3ab09e_5c16_cover-2-pokojowe-mieszkanie-wroclaw-gadow-maly-ul-kwiska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Stare Miasto,ul. Szpitalna,3,46,550000,11957,Bez pośredników,ponad miesiąc temu,2,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-szpitalna-3-pokojowe-p1x0p7,https://s2.adresowa.pl/oi/5a/4c/3aca26_36e7_cover-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-szpitalna.jpg
Wrocław Kuźniki,ul. Świnoujska,3,61,899000,14762,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-kuzniki-ul-swinoujska-3-pokojowe-v7v0g0,https://s2.adresowa.pl/oi/24/5f/3ac348_bad5_cover-3-pokojowe-mieszkanie-wroclaw-kuzniki-ul-swinoujska.jpg
Wrocław Stare Miasto,ul. gen. Władysława Sikorskiego,2,50,965000,19495,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-gen-wladyslawa-sikorskiego-2-pokojowe-n5r4r1,https://s2.adresowa.pl/oi/3d/23/39c31e_5c68_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-gen-wladyslawa-sikorskiego.jpg
Wrocław Stare Miasto,ul. Nożownicza,2,34,565000,16866,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-nozownicza-2-pokojowe-a2e7z7,https://s2.adresowa.pl/oi/63/6b/39c312_63f5_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-nozownicza.jpg
Wrocław Krzyki,ul. Krakowska,3,52,830000,15962,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krakowska-3-pokojowe-p5p3f4,https://s2.adresowa.pl/oi/55/1e/3abeb6_8d94_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-krakowska.jpg
Wrocław Zakrzów,ul. Zatorska,2,53,699000,13189,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-zakrzow-ul-zatorska-2-pokojowe-g3a5f1,https://s2.adresowa.pl/oi/52/35/3abe78_871d_cover-2-pokojowe-mieszkanie-wroclaw-zakrzow-ul-zatorska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Gądów Mały,ul. Bystrzycka,4,63,699000,11095,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-ul-bystrzycka-4-pokojowe-t3z1c1,https://s2.adresowa.pl/oi/38/3f/3abcf0_6069_cover-4-pokojowe-mieszkanie-wroclaw-gadow-maly-ul-bystrzycka.jpg
Wrocław Stare Miasto,pl. marsz. Józefa Piłsudskiego,2,63,630000,9998,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-marsz-jozefa-pilsudskiego-2-pokojowe-m7z4t3,https://s2.adresowa.pl/oi/51/6f/39c316_a105_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-pl-marsz-jozefa-pilsudskiego.jpg
Wrocław Śródmieście,ul. Bolesława Prusa,2,56,890000,15950,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-boleslawa-prusa-2-pokojowe-n8j8x6,https://s2.adresowa.pl/oi/77/22/39c2fc_98f2_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-boleslawa-prusa.jpg
Wrocław Fabryczna,ul. Krzemieniecka,3,57,790000,13982,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-krzemieniecka-3-pokojowe-c2d4v3,https://s2.adresowa.pl/oi/57/1a/3ab66e_b9a0_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-krzemieniecka.jpg
Wrocław Kleczków,ul. Lucjana Siemieńskiego,2,60,849000,14150,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-kleczkow-ul-lucjana-siemienskiego-2-pokojowe-l4q5y2,https://s2.adresowa.pl/oi/44/1d/3ab090_8b62_cover-2-pokojowe-mieszkanie-wroclaw-kleczkow-ul-lucjana-siemienskiego.jpg
Wrocław Stare Miasto,ul. Kazimierza Michalczyka,3,63,1390000,22042,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-kazimierza-michalczyka-3-pokojowe-y9f3f7,https://s2.adresowa.pl/oi/44/24/3ab440_61c3_cover-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-kazimierza-michalczyka.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Krzyki,ul. Wiaduktowa,1,30,419882,14190,Oferta biura nieruchomości,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wiaduktowa-1-pokoj-j7x1j7,https://s2.adresowa.pl/oi/1b/4c/39c2ee_2eae_cover-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-wiaduktowa.jpg
Wrocław,ul. Walońska,1,28,580000,20714,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-ul-walonska-1-pokoj-b2n4u2,https://s2.adresowa.pl/oi/19/35/39c2f6_a708_cover-1-pokojowe-mieszkanie-wroclaw-ul-walonska.jpg
Wrocław Muchobór Wielki,ul. Stanisława Kunickiego,4,89,1049000,11787,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-stanislawa-kunickiego-4-pokojowe-r9o0d2,https://s2.adresowa.pl/oi/1c/4a/3ab3ec_f8cf_cover-4-pokojowe-mieszkanie-wroclaw-muchobor-wielki-ul-stanislawa-kunickiego.jpg
Wrocław Psie Pole,ul. Poleska,2,54,280000,5185,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-poleska-2-pokojowe-o2l0r8,https://s2.adresowa.pl/oi/3e/7e/3ab3ca_bc76_cover-2-pokojowe-mieszkanie-wroclaw-psie-pole-ul-poleska.jpg
Wrocław Leśnica,ul. Alfreda Jahna,3,56,780000,13884,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-lesnica-ul-alfreda-jahna-3-pokojowe-t8r3j1,https://s2.adresowa.pl/oi/10/60/3ab2fc_3a41_cover-3-pokojowe-mieszkanie-wroclaw-lesnica-ul-alfreda-jahna.jpg
Wrocław Krzyki,al. Karkonoska,3,42,685000,16263,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-al-karkonoska-3-pokojowe-y7z5h2,https://s2.adresowa.pl/oi/23/67/39c2e8_8f17_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-al-karkonoska.jpg
Wrocław Śródmieście,ul. Romana Dmowskiego,3,62,1199900,19416,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-romana-dmowskiego-3-pokojowe-p2h4h7,https://s2.adresowa.pl/oi/1e/2c/39c2da_4101_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-romana-dmowskiego.jpg
Wrocław Sołtysowice,ul. Rafała Wojaczka,3,55,749999,13636,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka-3-pokojowe-t3g8w8,https://s2.adresowa.pl/oi/2b/48/3ab162_4c47_cover-3-pokojowe-mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka.jpg
Wrocław Krzyki,ul. Stanisława Małachowskiego,3,75,720000,9645,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-stanislawa-malachowskiego-3-pokojowe-h4u3h4,https://s2.adresowa.pl/oi/3c/7f/3ab0ea_c488_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-stanislawa-malachowskiego.jpg
Wrocław Śródmieście,ul. Balonowa,3,77,985000,12792,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-balonowa-3-pokojowe-h2n1z1,https://s2.adresowa.pl/oi/46/47/3aadba_a4fe_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-balonowa.jpg
Wrocław Stare Miasto,rynek Rynek,3,71,1063000,14972,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-rynek-rynek-3-pokojowe-a0a5r0,https://s2.adresowa.pl/oi/13/5d/39c2d4_75f8_cover-3-pokojowe-mieszkanie-wroclaw-stare-miasto-rynek-rynek.jpg
Wrocław Krzyki,ul. Morwowa,1,27,455350,17112,Oferta biura nieruchomości,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-morwowa-1-pokoj-i6k8w4,https://s2.adresowa.pl/oi/6f/6a/39c2d0_6576_cover-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-morwowa.jpg
Wrocław Stare Miasto,ul. Księcia Witolda,3,70,1200000,17043,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-ksiecia-witolda-3-pokojowe-w4n6s4,https://s2.adresowa.pl/oi/1f/22/3aad2c_31fb_cover-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-ksiecia-witolda.jpg
Wrocław Psie Pole,ul. Kiełczowska,2,40,580000,14500,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-kielczowska-2-pokojowe-i0n7c5,https://s2.adresowa.pl/oi/56/16/3aab00_cb11_cover-2-pokojowe-mieszkanie-wroclaw-psie-pole-ul-kielczowska.jpg
Wrocław Tarnogaj,ul. ks. Czesława Klimasa,2,50,749000,14920,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-ul-ks-czeslawa-klimasa-2-pokojowe-m3y0e3,https://s2.adresowa.pl/oi/7b/7b/3aa99e_48c6_cover-2-pokojowe-mieszkanie-wroclaw-tarnogaj-ul-ks-czeslawa-klimasa.jpg
Wrocław Krzyki,ul. Nyska,5,24,374400,15600,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-nyska-5-pokojowe-v3d2w9,https://s2.adresowa.pl/oi/47/47/39c2c4_e195_cover-5-pokojowe-mieszkanie-wroclaw-krzyki-ul-nyska.jpg
Wrocław Stare Miasto,ul. Grabiszyńska,1,26,538770,21037,Oferta biura nieruchomości,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-grabiszynska-1-pokoj-z6u8n1,https://s2.adresowa.pl/oi/66/3a/39c2c0_9810_cover-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-grabiszynska.jpg
Wrocław Księże Małe,ul. Chorzowska,3,67,749000,11129,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-ksieze-male-ul-chorzowska-3-pokojowe-h7h5a8,https://s2.adresowa.pl/oi/32/3b/3aa8ca_990e_cover-3-pokojowe-mieszkanie-wroclaw-ksieze-male-ul-chorzowska.jpg
Wrocław,ul. Lwowska,1,34,410000,12239,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-ul-lwowska-1-pokoj-o8s4r4,https://s2.adresowa.pl/oi/11/37/3aa88a_785f_cover-1-pokojowe-mieszkanie-wroclaw-ul-lwowska.jpg
Wrocław Stare Miasto,pl. Legionów,1,27,410000,15185,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-legionow-1-pokoj-t8i6j7,https://s2.adresowa.pl/oi/12/4b/3aa872_7cbe_cover-1-pokojowe-mieszkanie-wroclaw-stare-miasto-pl-legionow.jpg
Wrocław Śródmieście,Most Romana Dmowskiego,1,24,359000,14958,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-most-romana-dmowskiego-1-pokoj-m7e0m0,https://s2.adresowa.pl/oi/44/16/39c28c_4735_cover-1-pokojowe-mieszkanie-wroclaw-srodmiescie-most-romana-dmowskiego.jpg
Wrocław Psie Pole,ul. Obornicka,3,56,825000,14732,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-obornicka-3-pokojowe-r1k2r8,https://s2.adresowa.pl/oi/26/21/39bf88_bc21_cover-3-pokojowe-mieszkanie-wroclaw-psie-pole-ul-obornicka.jpg
Wrocław Stare Miasto,ul. ks. Piotra Skargi,1,34,490000,14412,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-ks-piotra-skargi-1-pokoj-o5a0f5,https://s2.adresowa.pl/oi/1d/45/3aa7ce_f478_cover-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-ks-piotra-skargi.jpg
Wrocław Fabryczna,ul. Józefa Wąsowicza,3,71,879000,12347,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-jozefa-wasowicza-3-pokojowe-r7s3v3,https://s2.adresowa.pl/oi/20/38/3aa118_c49f_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-jozefa-wasowicza.jpg
Wrocław Śródmieście,ul. Henryka Sienkiewicza,2,32,720000,22500,Bez pośredników,ponad miesiąc temu,30,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-henryka-sienkiewicza-2-pokojowe-h4k4i1,https://s2.adresowa.pl/oi/33/3d/375eb8_9662_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-henryka-sienkiewicza.jpg
Wrocław Krzyki,ul. Wincentego Stysia,3,60,599000,9983,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wincentego-stysia-3-pokojowe-i1z5o6,https://s2.adresowa.pl/oi/4d/32/39befa_4e07_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-wincentego-stysia.jpg
Wrocław Maślice,,3,54,640775,11788,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-3-pokojowe-54-m2-m0f9l9,https://s2.adresowa.pl/oi/1d/2e/39b642_de94_cover-3-pokojowe-mieszkanie-wroclaw-maslice.jpg
Wrocław Stare Miasto,ul. Odrzańska,1,30,660000,22000,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-odrzanska-1-pokoj-f6g0a4,https://s2.adresowa.pl/oi/5b/2b/3a9fa8_3aab_cover-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-odrzanska.jpg
Wrocław Gaj,ul. Krynicka,3,63,695000,11102,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-gaj-ul-krynicka-3-pokojowe-w7q8z4,https://s2.adresowa.pl/oi/1c/44/3a9c0e_ff12_cover-3-pokojowe-mieszkanie-wroclaw-gaj-ul-krynicka.jpg
Wrocław Gądów Mały,,4,77,930000,12031,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-4-pokojowe-77-m2-u2l0t6,https://s2.adresowa.pl/oi/33/66/3a9a68_f7ce_cover-4-pokojowe-mieszkanie-wroclaw-gadow-maly.jpg
Wrocław Psie Pole,ul. Vasco da Gamy,3,62,1099000,17726,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-vasco-da-gamy-3-pokojowe-p3t9z1,https://s2.adresowa.pl/oi/31/54/39b5f8_aa2d_cover-3-pokojowe-mieszkanie-wroclaw-psie-pole-ul-vasco-da-gamy.jpg
Wrocław Fabryczna,ul. Mosiężna,2,52,660000,12692,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-mosiezna-2-pokojowe-u4n6t2,https://s2.adresowa.pl/oi/4f/16/39b34c_b017_cover-2-pokojowe-mieszkanie-wroclaw-fabryczna-ul-mosiezna.jpg
Wrocław Stare Miasto,ul. Kazimierza Michalczyka,4,93,1855000,19899,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-kazimierza-michalczyka-4-pokojowe-g3c8p4,https://s2.adresowa.pl/oi/7a/5e/3a98ea_dddb_cover-4-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-kazimierza-michalczyka.jpg
Wrocław Krzyki,ul. Jantarowa,3,44,546000,12353,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-jantarowa-3-pokojowe-p3y4i7,https://s2.adresowa.pl/oi/3b/6f/3a9520_d49a_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-jantarowa.jpg
Wrocław Krzyki,ul. Wróbla,3,48,620000,12917,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wrobla-3-pokojowe-q7m1d0,https://s2.adresowa.pl/oi/50/3f/3a94bc_9963_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-wrobla.jpg
Wrocław,ul. Mieszczańska,2,53,931000,17696,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-ul-mieszczanska-2-pokojowe-m9k6k8,https://s2.adresowa.pl/oi/7d/30/39a5c8_7024_cover-2-pokojowe-mieszkanie-wroclaw-ul-mieszczanska.jpg
Wrocław,ul. Mieszczańska,2,49,841000,17290,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-ul-mieszczanska-2-pokojowe-d7c1x1,https://s2.adresowa.pl/oi/59/6e/39a074_5ed4_cover-2-pokojowe-mieszkanie-wroclaw-ul-mieszczanska.jpg
Wrocław Żerniki,ul. Pieprzna,3,60,829900,13848,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-zerniki-ul-pieprzna-3-pokojowe-e0h1r5,https://s2.adresowa.pl/oi/21/60/3a950a_b8d8_cover-3-pokojowe-mieszkanie-wroclaw-zerniki-ul-pieprzna.jpg
Wrocław Strachowice,ul. Strachowicka,2,40,639000,15915,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-strachowice-ul-strachowicka-2-pokojowe-i9u5u7,https://s2.adresowa.pl/oi/6c/27/3a93d8_ae62_cover-2-pokojowe-mieszkanie-wroclaw-strachowice-ul-strachowicka.jpg
Wrocław Ołbin,ul. kard. Stefana Wyszyńskiego,2,37,450000,12162,Bez pośredników,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-wroclaw-olbin-ul-kard-stefana-wyszynskiego-2-pokojowe-k8f8c8,https://s2.adresowa.pl/oi/79/6e/3a3c26_d855_cover-2-pokojowe-mieszkanie-wroclaw-olbin-ul-kard-stefana-wyszynskiego.jpg
Wrocław Brochów,,3,63,650033,10300,Oferta biura nieruchomości,ponad miesiąc temu,3,https://adresowo.pl/o/mieszkanie-wroclaw-brochow-3-pokojowe-63-m2-e5p9n4,https://s2.adresowa.pl/oi/7d/18/3996f6_aa44_cover-3-pokojowe-mieszkanie-wroclaw-brochow.jpg
Wrocław Żerniki,,1,25,375453,15000,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-zerniki-1-pokoj-25-m2-j7m1a4,https://s2.adresowa.pl/oi/69/1f/398692_2760_cover-1-pokojowe-mieszkanie-wroclaw-zerniki.jpg
Wrocław Psie Pole,ul. Gorlicka,2,37,455000,12297,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-gorlicka-2-pokojowe-f1y1b6,https://s2.adresowa.pl/oi/36/69/3a9032_29e8_cover-2-pokojowe-mieszkanie-wroclaw-psie-pole-ul-gorlicka.jpg
Wrocław Psie Pole,ul. Henryka Michała Kamieńskiego,1,27,415000,15370,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-henryka-michala-kamienskiego-1-pokoj-f6s6e5,https://s2.adresowa.pl/oi/2d/41/3a8ffe_e303_cover-1-pokojowe-mieszkanie-wroclaw-psie-pole-ul-henryka-michala-kamienskiego.jpg
Wrocław Śródmieście,ul. Lubuska,4,60,795000,13250,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-lubuska-4-pokojowe-t0i8r2,https://s2.adresowa.pl/oi/6d/7e/3a8e90_9bf7_cover-4-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-lubuska.jpg
Wrocław Tarnogaj,,3,62,649000,10510,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-3-pokojowe-61-m2-p3z2w2,https://s2.adresowa.pl/oi/67/27/3984d8_cd46_cover-3-pokojowe-mieszkanie-wroclaw-tarnogaj.jpg
Wrocław Popowice,ul. Popowicka,2,33,409000,12508,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-popowicka-2-pokojowe-f2c4l0,https://s2.adresowa.pl/oi/49/73/39777e_9fe2_cover-2-pokojowe-mieszkanie-wroclaw-popowice-ul-popowicka.jpg
Wrocław Śródmieście,ul. Nabycińska,1,25,407000,16280,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-nabycinska-1-pokoj-j3h0z5,https://s2.adresowa.pl/oi/26/15/3a8e48_bb33_cover-1-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-nabycinska.jpg
Wrocław Śródmieście,ul. Stacha Świstackiego,1,28,550000,19319,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-stacha-swistackiego-1-pokoj-t4p1z9,https://s2.adresowa.pl/oi/13/54/3a8a6c_8a1f_cover-1-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-stacha-swistackiego.jpg
Wrocław Śródmieście,ul. Braniborska,3,63,1420000,22540,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-braniborska-3-pokojowe-p3r7n6,https://s2.adresowa.pl/oi/5a/7b/3a8a6a_5d30_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-braniborska.jpg
Wrocław Psie Pole,ul. Kowieńska,4,91,1199000,13161,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-kowienska-4-pokojowe-c7k9d0,https://s2.adresowa.pl/oi/3f/3e/39761c_70ee_cover-4-pokojowe-mieszkanie-wroclaw-psie-pole-ul-kowienska.jpg
Wrocław Karłowice,ul. Bałkańska,3,58,870000,15000,Oferta biura nieruchomości,ponad miesiąc temu,25,https://adresowo.pl/o/mieszkanie-wroclaw-karlowice-ul-balkanska-3-pokojowe-o7b7l3,https://s2.adresowa.pl/oi/67/2d/395e4c_d2a8_cover-3-pokojowe-mieszkanie-wroclaw-karlowice-ul-balkanska.jpg
Wrocław Oporów,ul. Emila Zoli,2,52,800000,15326,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-oporow-ul-emila-zoli-2-pokojowe-h6w3g5,https://s2.adresowa.pl/oi/41/45/3a88ca_9843_cover-2-pokojowe-mieszkanie-wroclaw-oporow-ul-emila-zoli.jpg
Wrocław Psie Pole,ul. Grudziądzka,3,50,620000,12400,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-grudziadzka-3-pokojowe-g3w0o4,https://s2.adresowa.pl/oi/14/2b/3a87c8_7013_cover-3-pokojowe-mieszkanie-wroclaw-psie-pole-ul-grudziadzka.jpg
Wrocław Śródmieście,ul. Tadeusza Kościuszki,3,70,890000,12714,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-tadeusza-kosciuszki-3-pokojowe-j8c9p5,https://s2.adresowa.pl/oi/21/64/3a87ac_fb7f_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-tadeusza-kosciuszki.jpg
Wrocław Krzyki,ul. Partynicka,3,65,799000,12292,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-partynicka-3-pokojowe-t2t5a7,https://s2.adresowa.pl/oi/2b/5e/395af6_ec42_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-partynicka.jpg
Wrocław Krzyki,ul. Partynicka,3,58,699000,12033,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-partynicka-3-pokojowe-a0m0l9,https://s2.adresowa.pl/oi/7c/29/395912_d987_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-partynicka.jpg
Wrocław Sępolno,ul. Partyzantów,7,150,1650000,11000,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-sepolno-ul-partyzantow-7-pokojowe-z9k0z5,https://s2.adresowa.pl/oi/19/4a/3a867c_ea51_cover-7-pokojowe-mieszkanie-wroclaw-sepolno-ul-partyzantow.jpg
